,Year,Mo,Dy,Tsunami Event Validity,Tsunami Cause Code,Earthquake Magnitude,Focal Depth (km),Deposits,Country,Area,Region,Location Name,Latitude,Longitude,Maximum Water Height (m),Number of Runups,Tsunami Magnitude (Iida),Tsunami Intensity,Deaths,Death Description,Damage ($Mil),Damage Description
1021,1959,5,4,4.0,1.0,8.2,60.0,0,RUSSIA,NA,86.0,KAMCHATKA,52.5,159.5,0.2,7,1.0,1.0,0,1.0,0.0,1.0
1022,1959,5,7,4.0,8.0,7.1,29.0,0,NORWAY,NA,73.0,NORTHERN NORWAY,69.817,20.917,4.0,1,0.8,4.0,0,1.0,0.0,1.0
1023,1959,8,17,4.0,1.0,7.3,33.0,0,SOLOMON ISLANDS,NA,82.0,SOLOMON ISLANDS,-7.5,156.0,1.0,5,1.3,1.0,0,1.0,0.0,2.0
1024,1959,10,26,4.0,1.0,6.7,10.0,0,JAPAN,NA,85.0,SANRIKU,37.5,143.2,0.11,8,-3.3,-4.0,0,1.0,0.0,1.0
1025,1960,3,20,4.0,1.0,7.5,20.0,0,JAPAN,NA,85.0,SANRIKU,39.8,143.4,1.0,19,0.0,-2.0,0,1.0,0.0,1.0
1026,1960,3,23,4.0,1.0,6.7,20.0,0,JAPAN,NA,85.0,SANRIKU,39.4,143.7,0.75,12,-1.0,-2.5,0,1.0,0.0,1.0
1027,1960,5,21,4.0,1.0,8.2,35.0,0,CHILE,NA,89.0,CENTRAL CHILE,-37.872,-73.243,0.5,7,0.8,-1.0,0,1.0,0.0,1.0
1028,1960,5,22,4.0,1.0,9.5,33.0,27,CHILE,NA,89.0,SOUTHERN CHILE,-38.143,-73.407,25.0,1277,4.6,4.0,2226,4.0,1000.0,4.0
1029,1960,6,11,3.0,1.0,6.6,33.0,0,PAPUA NEW GUINEA,NA,82.0,SOLOMON SEA,-9.4,152.3,1.0,1,-0.5,0.0,0,1.0,0.0,1.0
1030,1960,7,29,4.0,1.0,6.7,30.0,0,JAPAN,NA,85.0,SANRIKU,40.3,142.5,0.3,5,-1.0,-3.0,0,1.0,0.0,1.0
1031,1960,11,20,3.0,1.0,6.8,93.0,0,PERU,NA,89.0,N. PERU,-6.8,-80.7,9.0,19,3.2,4.0,66,2.0,0.55,1.0
1032,1961,1,16,4.0,1.0,6.8,40.0,0,JAPAN,NA,85.0,"KASHIMA, JAPAN",36.0,142.3,0.4,5,-1.3,-2.0,0,1.0,0.0,1.0
1033,1961,1,16,4.0,1.0,6.4,20.0,0,JAPAN,NA,85.0,"KASHIMA, JAPAN",36.0,141.9,0.4,2,-1.3,-2.0,0,1.0,0.0,1.0
1034,1961,1,16,4.0,1.0,6.5,20.0,0,JAPAN,NA,85.0,"KASHIMA, JAPAN",36.2,141.9,0.4,4,-1.3,-2.0,0,1.0,0.0,1.0
1035,1961,2,12,4.0,1.0,6.6,80.0,0,RUSSIA,NA,86.0,S. KURIL ISLANDS,43.2,147.9,1.0,5,0.8,-0.5,0,1.0,0.0,1.0
1036,1961,2,26,4.0,1.0,7.6,74.0,0,JAPAN,NA,85.0,SEIKAIDO,31.6,131.8,0.65,34,0.8,-0.5,0,1.0,0.0,1.0
1037,1961,3,18,2.0,1.0,7.1,29.0,0,SOLOMON ISLANDS,NA,82.0,"HONIARA, GUADALCANAL",-9.43,159.95,3.6,2,0.8,1.0,0,1.0,0.0,1.0
1038,1961,5,23,2.0,1.0,6.4,35.0,0,TURKEY,NA,50.0,ASIA MINOR,36.693,28.594,1.0,0,0.8,2.0,0,1.0,0.0,1.0
1039,1961,7,18,4.0,1.0,6.6,60.0,0,JAPAN,NA,85.0,RYUKYU ISLANDS,29.6,131.8,0.2,6,-2.3,-3.0,0,1.0,0.0,1.0
1040,1961,7,23,3.0,1.0,7.3,45.0,0,VANUATU,NA,82.0,VANUATU ISLANDS,-18.421,168.411,0.9,2,0.8,-0.5,0,1.0,0.0,1.0
1041,1961,8,1,2.0,1.0,6.4,25.0,0,SOLOMON ISLANDS,NA,82.0,SOLOMON SEA,-9.849,160.614,0.9,0,0.8,1.0,0,1.0,0.0,1.0
1042,1961,8,11,4.0,1.0,7.0,80.0,0,JAPAN,NA,85.0,SE. HOKKAIDO ISLAND,42.9,145.6,0.1,9,-3.3,-4.0,0,1.0,0.0,1.0
1043,1961,11,15,4.0,1.0,6.9,60.0,0,JAPAN,NA,85.0,SE. HOKKAIDO ISLAND,42.7,145.7,0.1,9,-3.3,-3.5,0,1.0,0.0,1.0
1044,1962,1,11,3.0,1.0,6.1,33.0,0,CROATIA,NA,50.0,DALMATIAN COASTS,43.3,17.1,0.04,1,0.8,1.0,0,1.0,0.0,1.0
1045,1962,3,12,3.0,1.0,6.8,35.0,0,PANAMA,NA,88.0,COSTA RICA-PANAMA,8.008,-82.757,0.1,2,-3.3,1.0,0,1.0,0.0,1.0
1046,1962,4,12,4.0,1.0,7.2,25.0,0,JAPAN,NA,85.0,SANRIKU,38.073,142.741,1.0,12,0.8,-2.0,0,1.0,0.0,1.0
1047,1962,4,23,4.0,1.0,7.0,60.0,0,JAPAN,NA,85.0,SE. HOKKAIDO ISLAND,42.2,143.9,0.1,10,-3.3,-3.5,0,1.0,0.0,1.0
1048,1962,5,11,4.0,1.0,7.0,40.0,0,MEXICO,NA,88.0,S. MEXICO,17.2,-99.6,0.81,1,-0.3,0.0,0,1.0,0.0,1.0
1049,1962,5,19,3.0,1.0,7.2,33.0,0,MEXICO,NA,88.0,S. MEXICO,17.2,-99.5,0.34,1,0.8,1.0,0,1.0,0.0,1.0
1050,1962,5,21,2.0,1.0,5.7,60.0,0,JAPAN,NA,85.0,OFF COAST OF HONSHU ISLAND,41.8,142.4,0.1,1,0.8,-2.0,0,1.0,0.0,1.0
1051,1963,2,7,4.0,8.0,7.1,29.0,0,GREECE,NA,50.0,CORINTH GULF,38.31,22.02,6.0,9,0.8,5.0,2,1.0,0.0,1.0
1052,1963,2,13,4.0,1.0,7.3,47.0,0,TAIWAN,NA,84.0,E. TAIWAN-RYUKYU ISLANDS,24.4,122.1,0.2,2,-2.3,-2.0,0,1.0,0.0,1.0
1053,1963,3,28,3.0,0.0,7.1,29.0,0,CANADA,BC,88.0,"GRAHAM ISLAND, BRITISH COLUMBIA",54.0,-132.25,5.5,7,0.8,1.0,1,1.0,0.0,2.0
1054,1963,3,30,2.0,6.0,7.1,29.0,0,INDONESIA,NA,60.0,LESSER SUNDA: BALI: AGUNG VOLCANO,-8.342,115.508,1.0,2,0.8,2.0,0,1.0,0.0,1.0
1055,1963,9,18,4.0,1.0,6.2,30.0,0,TURKEY,NA,50.0,MARMARA SEA,40.698,29.159,1.0,1,0.8,3.0,0,1.0,0.0,1.0
1056,1963,9,24,2.0,1.0,7.0,75.0,0,PERU,NA,89.0,CENTRAL PERU,-10.385,-78.022,1.0,0,0.8,1.0,0,1.0,0.0,1.0
1057,1963,10,12,4.0,1.0,7.1,48.0,0,RUSSIA,NA,86.0,S. KURIL ISLANDS,44.426,149.272,0.12,3,-3.3,-2.0,0,1.0,0.0,1.0
1058,1963,10,13,4.0,1.0,8.5,13.0,0,RUSSIA,NA,86.0,S. KURIL ISLANDS,44.772,149.798,4.5,91,2.3,2.5,0,1.0,0.0,1.0
1059,1963,10,20,4.0,1.0,7.9,28.0,0,RUSSIA,NA,86.0,S. KURIL ISLANDS,44.772,150.563,15.0,22,3.9,3.0,0,1.0,0.0,1.0
1060,1963,12,16,2.0,1.0,6.6,64.0,0,INDONESIA,NA,60.0,JAVA,-6.4,105.4,1.0,1,-0.5,0.0,0,1.0,0.0,1.0
1061,1963,12,18,2.0,1.0,7.2,46.0,0,TONGA,NA,81.0,TONGA TRENCH,-24.8,-176.6,1.0,1,0.8,0.5,0,1.0,0.0,1.0
1062,1964,3,20,2.0,0.0,7.1,29.0,0,USA,AK,87.0,"GULF OF ALASKA, AK",58.63175,-143.70075,0.08,1,0.8,1.0,0,1.0,0.0,1.0
1063,1964,3,28,4.0,3.0,9.2,33.0,20,USA,AK,87.0,"PRINCE WILLIAM SOUND, AK",61.017,-147.648,51.8,426,6.1,3.5,124,3.0,116.0,4.0
1064,1964,4,2,3.0,3.0,7.0,100.0,0,INDONESIA,NA,60.0,OFF NORTHWEST COAST OF INDONESIA,5.8,95.4,1.0,1,-0.5,0.0,0,1.0,0.0,1.0
1065,1964,5,7,4.0,1.0,6.9,30.0,0,JAPAN,NA,85.0,NW. HONSHU ISLAND,40.3,139.0,0.6,35,-0.1,0.0,0,1.0,0.0,1.0
1066,1964,5,7,3.0,1.0,6.6,29.0,0,JAPAN,NA,85.0,NW. HONSHU ISLAND,40.4,139.0,1.0,2,0.8,-3.0,0,1.0,0.0,1.0
1067,1964,5,19,3.0,8.0,7.1,0.0,0,USA,NY,75.0,"LONG ISLAND, NY",40.8,-73.1,0.28,11,0.8,1.0,0,1.0,0.0,1.0
1068,1964,6,16,4.0,1.0,7.5,40.0,1,JAPAN,NA,85.0,NW. HONSHU ISLAND,38.65,139.2,5.8,168,2.7,2.0,26,1.0,80.0,4.0
1069,1964,7,24,4.0,1.0,6.8,15.0,0,RUSSIA,NA,86.0,S. KURIL ISLANDS,47.159,153.876,0.08,5,-3.3,-2.0,0,1.0,0.0,1.0
1070,1964,11,17,3.0,1.0,7.6,45.0,0,PAPUA NEW GUINEA,NA,82.0,NEW BRITAIN,-5.7,150.7,0.05,1,0.8,1.0,0,1.0,0.0,1.0
1071,1964,12,10,4.0,1.0,6.3,40.0,0,JAPAN,NA,85.0,NW. HONSHU ISLAND,40.4,138.9,0.1,4,-3.3,-3.0,0,1.0,0.0,1.0
1072,1965,1,24,4.0,1.0,7.6,6.0,0,INDONESIA,NA,83.0,SANANA ISLAND,-2.4,126.1,1.0,4,2.0,2.0,71,2.0,0.0,4.0
1073,1965,2,4,4.0,1.0,8.7,36.0,0,USA,AK,87.0,"RAT ISLANDS, ALEUTIAN ISLANDS, AK",51.29,178.55,10.7,84,3.3,2.5,0,1.0,0.01,1.0
1074,1965,3,9,3.0,1.0,6.3,18.0,0,GREECE,NA,50.0,AEGEAN SEA,39.4,24.0,1.0,2,0.8,1.0,0,1.0,0.0,1.0
1075,1965,3,30,4.0,1.0,7.6,20.0,0,USA,AK,87.0,"RAT ISLANDS, ALEUTIAN ISLANDS, AK",50.32,177.93,0.1,3,-2.3,-1.0,0,1.0,0.0,1.0
1076,1965,6,11,4.0,1.0,7.2,29.0,0,RUSSIA,NA,86.0,S. KURIL ISLANDS,44.7,148.7,0.1,6,-3.3,-3.0,0,1.0,0.0,1.0
1077,1965,7,2,4.0,1.0,6.5,40.0,0,USA,AK,87.0,"FOX ISLANDS, ALEUTIAN ISLANDS, AK",53.03,-167.55,0.08,3,-3.3,-2.0,0,1.0,0.0,1.0
1078,1965,7,6,3.0,3.0,6.1,18.0,0,GREECE,NA,50.0,NORTH CORINTH GULF,38.384,22.545,3.0,2,4.3,2.0,1,1.0,0.0,1.0
1079,1965,8,11,4.0,1.0,7.0,13.0,0,VANUATU,NA,82.0,VANUATU ISLANDS,-15.8,167.2,7.0,4,2.8,2.5,0,1.0,0.0,1.0
1080,1965,8,13,2.0,1.0,7.3,33.0,0,VANUATU,NA,82.0,VANUATU ISLANDS,-15.9,166.8,2.0,1,1.0,1.0,0,1.0,0.0,1.0
1081,1965,8,23,4.0,1.0,7.8,29.0,0,MEXICO,NA,88.0,MEXICO,16.3,-95.8,0.4,1,-1.3,1.0,0,1.0,0.0,1.0
1082,1965,9,28,4.0,6.0,7.1,29.0,1,PHILIPPINES,NA,84.0,"TAAL, LUZON ISLAND",14.002,120.993,4.7,1,0.8,1.0,355,3.0,0.0,1.0
1083,1965,10,3,2.0,1.0,6.5,28.0,0,CHILE,NA,89.0,SOUTHERN CHILE,-42.9,-75.13,1.0,0,0.8,1.0,0,1.0,0.0,1.0
1084,1966,3,12,3.0,1.0,7.6,48.0,0,TAIWAN,NA,84.0,E. TAIWAN-RYUKYU ISLANDS,24.1,122.6,0.1,5,-3.3,0.0,0,1.0,0.0,1.0
1085,1966,5,8,4.0,8.0,7.1,29.0,0,NORWAY,NA,73.0,EASTERN NORWAY,59.6,10.633,6.0,0,0.8,3.0,0,1.0,0.0,2.0
1086,1966,6,15,3.0,1.0,7.1,31.0,0,SOLOMON ISLANDS,NA,82.0,SOLOMON ISLANDS,-10.343,160.883,0.2,3,0.5,1.0,0,1.0,0.0,1.0
1087,1966,7,12,4.0,1.0,5.5,29.0,0,RUSSIA,NA,40.0,BLACK SEA,44.75,37.0,0.2,7,0.8,1.0,0,1.0,0.0,1.0
1088,1966,10,17,4.0,1.0,8.1,38.0,0,PERU,NA,89.0,CENTRAL PERU,-10.748,-78.638,3.0,60,-1.0,1.5,0,1.0,2.0,2.0
1089,1966,12,28,4.0,1.0,7.8,47.0,0,CHILE,NA,89.0,NORTHERN CHILE,-25.5,-70.7,0.42,13,0.8,0.5,0,1.0,0.0,1.0
1090,1966,12,31,4.0,1.0,7.8,83.0,0,SOLOMON ISLANDS,NA,82.0,SANTA CRUZ ISLANDS,-11.893,166.445,2.0,7,0.8,1.0,0,1.0,0.0,1.0
1091,1966,12,31,4.0,1.0,7.2,23.0,0,SOLOMON ISLANDS,NA,82.0,SANTA CRUZ ISLANDS,-12.334,166.684,0.8,1,0.8,0.0,0,1.0,0.0,1.0
1092,1966,0,0,3.0,6.0,7.1,29.0,0,SOLOMON ISLANDS,NA,82.0,"TINAKULA, SANTA CRUZ ISLANDS",-10.38,165.8,1.0,0,0.8,1.0,0,1.0,0.0,1.0
1093,1967,4,11,3.0,1.0,5.5,33.0,0,INDONESIA,NA,83.0,MAKASSAR STRAIT,-3.7,119.3,1.0,2,1.6,1.0,13,1.0,0.0,1.0
1094,1967,4,12,3.0,1.0,6.1,100.0,0,INDONESIA,NA,60.0,NORTHEAST SUMATRA,5.5,97.3,1.0,1,1.0,1.5,0,1.0,0.0,1.0
1095,1967,7,30,4.0,1.0,6.6,25.0,0,VENEZUELA,NA,74.0,CARACAS,10.559,-67.33,0.08,1,0.8,1.0,0,1.0,0.0,1.0
1096,1967,8,13,4.0,1.0,6.4,30.0,0,PAPUA NEW GUINEA,NA,82.0,BISMARCK SEA,-4.4,152.5,0.1,1,-3.3,1.0,0,1.0,0.0,1.0
1097,1967,9,3,2.0,1.0,7.0,40.0,0,PERU,NA,89.0,CENTRAL PERU,-10.6,-79.8,2.0,2,1.0,-1.5,0,1.0,0.0,1.0
1098,1967,12,21,3.0,1.0,7.5,33.0,0,CHILE,NA,89.0,NORTHERN CHILE,-21.7,-69.5,1.0,1,-0.5,0.0,0,1.0,0.0,1.0
1099,1968,1,29,4.0,1.0,7.3,40.0,0,RUSSIA,NA,86.0,S. KURIL ISLANDS,43.586,146.701,0.18,17,-1.7,-1.0,0,1.0,0.0,1.0
1100,1968,2,19,4.0,1.0,7.2,15.0,0,GREECE,NA,50.0,"LEMNOS ISLAND, NORTH AEGEAN SEA",39.368,24.957,1.2,3,0.3,3.0,0,1.0,0.0,1.0
1101,1968,4,1,4.0,1.0,7.5,30.0,0,JAPAN,NA,85.0,SEIKAIDO,32.3,132.5,3.07,62,1.3,1.0,0,1.0,0.0,1.0
1102,1968,4,18,3.0,1.0,4.6,7.0,0,ITALY,NA,50.0,LIGURIA-COTE D'AZUR,44.08,8.0,3.0,1,0.8,2.0,0,1.0,0.0,1.0
1103,1968,5,4,3.0,0.0,7.1,29.0,0,CHILE,NA,89.0,EASTER ISLAND REGION,-27.15,-109.45,1.0,1,0.8,1.0,0,1.0,0.0,1.0
1104,1968,5,16,4.0,1.0,8.2,7.0,1,JAPAN,NA,85.0,OFF EAST COAST OF HONSHU ISLAND,40.8,143.2,6.0,330,2.3,2.0,52,2.0,0.0,3.0
1105,1968,5,16,4.0,1.0,7.5,33.0,0,JAPAN,NA,85.0,OFF COAST OF HONSHU ISLAND,41.5,142.7,0.58,10,0.8,-0.5,0,1.0,0.0,1.0
1106,1968,6,12,4.0,1.0,7.2,44.0,0,JAPAN,NA,85.0,SANRIKU,39.4,143.1,0.95,28,1.6,0.0,0,1.0,0.0,1.0
1107,1968,7,25,2.0,1.0,7.3,60.0,0,NEW ZEALAND,NA,81.0,KERMADEC ISLANDS,-30.8,-178.4,0.05,1,0.8,1.0,0,1.0,0.0,1.0
1108,1968,8,1,4.0,1.0,7.3,36.0,0,PHILIPPINES,NA,84.0,E. LUZON ISLAND,16.5,122.2,0.16,40,-1.7,1.0,1,1.0,0.0,1.0
1109,1968,8,2,3.0,1.0,7.3,25.0,0,MEXICO,NA,88.0,ACAPULCO,16.519,-97.739,1.0,1,0.8,1.0,0,1.0,0.0,1.0
1110,1968,8,10,4.0,1.0,7.6,25.0,0,INDONESIA,NA,83.0,N. MOLUCCAS ISLANDS,1.4,126.2,0.4,22,-1.3,1.0,0,1.0,0.0,1.0
1111,1968,8,14,4.0,1.0,7.8,23.0,0,INDONESIA,NA,83.0,BANDA SEA,0.2,119.8,10.0,7,3.3,2.5,200,3.0,0.0,3.0
1112,1968,9,3,4.0,1.0,6.6,38.0,0,TURKEY,NA,40.0,BLACK SEA,41.8,32.3,3.0,2,0.8,1.0,0,1.0,0.0,1.0
1113,1968,9,20,2.0,1.0,6.5,103.0,0,VENEZUELA,NA,74.0,CARUPANO,10.697,-62.748,1.0,1,0.8,1.0,0,1.0,0.0,1.0
1114,1969,2,23,4.0,1.0,7.0,15.0,0,INDONESIA,NA,83.0,MAKASSAR STRAIT,-3.201,118.904,4.0,5,2.0,2.0,600,3.0,0.0,3.0
1115,1969,2,28,4.0,1.0,7.8,22.0,1,PORTUGAL,NA,73.0,PORTUGAL,36.017,-10.95,0.9,19,0.8,1.0,0,1.0,0.0,1.0
1116,1969,3,21,2.0,6.0,7.1,29.0,1,PHILIPPINES,NA,84.0,LUZON ISLAND,19.077,122.202,1.0,1,0.8,1.0,3,1.0,0.0,1.0
1117,1969,3,31,3.0,1.0,7.0,29.0,0,EGYPT,NA,30.0,GULF OF SUEZ,27.7,34.0,1.0,1,0.8,1.0,0,1.0,0.0,1.0
1118,1969,4,21,4.0,1.0,6.5,41.0,0,JAPAN,NA,85.0,RYUKYU ISLANDS,32.2,132.1,0.1,6,-2.3,-3.0,0,1.0,0.0,1.0
1119,1969,7,17,4.0,0.0,7.1,29.0,0,ATLANTIC OCEAN,NA,73.0,SOUTHWEST IBERIAN,28.25,-16.26,0.06,4,0.8,1.0,0,1.0,0.0,1.0
1120,1969,7,18,4.0,1.0,7.4,6.0,0,CHINA,NA,84.0,BOHAI SEA,38.2,119.4,0.1,3,0.8,1.0,0,1.0,0.0,1.0
1121,1969,8,2,4.0,3.0,5.4,17.0,0,PAPUA NEW GUINEA,NA,82.0,BISMARCK SEA,-6.6,146.9,1.0,1,0.8,-1.0,0,1.0,0.0,1.0
1122,1969,8,11,4.0,1.0,8.2,30.0,0,RUSSIA,NA,86.0,S. KURIL ISLANDS,43.6,147.9,5.0,76,1.4,2.0,0,1.0,0.0,1.0
1123,1969,8,27,3.0,9.0,7.1,29.0,0,SOUTH AFRICA,NA,77.0,SOUTH AFRICA,-32.058,16.7335,2.9,15,0.8,1.0,0,1.0,0.0,2.0
1124,1969,11,22,4.0,1.0,7.7,51.0,8,RUSSIA,NA,86.0,KAMCHATKA,57.7,163.6,15.0,17,3.9,3.0,0,1.0,0.0,1.0
1125,1969,12,25,4.0,1.0,7.2,7.0,0,GUADELOUPE (FRENCH TERRITORY),NA,74.0,GRAND BOURG,15.8,-59.7,0.23,3,-3.3,1.0,0,1.0,0.0,1.0
1126,1970,1,10,4.0,1.0,7.6,73.0,0,PHILIPPINES,NA,84.0,PHILIPPINE TRENCH,6.8,126.7,0.06,1,0.8,1.0,0,1.0,0.0,1.0
1127,1970,3,11,3.0,1.0,6.0,29.0,0,USA,AK,87.0,"ANDREANOF ISLANDS, AK",57.5,-153.9,0.03,2,0.8,1.0,0,1.0,0.0,1.0
1128,1970,4,7,3.0,1.0,7.3,40.0,0,PHILIPPINES,NA,84.0,PHILIPPINE SEA,15.78,121.71,1.0,1,1.0,1.0,0,1.0,0.0,1.0
1129,1970,5,14,3.0,1.0,6.5,44.0,0,RUSSIA,NA,40.0,CASPIAN SEA,43.0,47.1,1.0,0,0.8,1.0,0,1.0,0.0,1.0
1130,1970,5,31,4.0,1.0,7.9,43.0,0,PERU,NA,89.0,N. PERU,-9.2,-78.8,0.46,15,0.8,1.0,0,1.0,0.0,1.0
1131,1970,6,14,2.0,1.0,6.0,10.0,0,CHILE,NA,89.0,SOUTHERN CHILE,-52.0,-73.8,1.0,0,0.8,1.0,0,1.0,0.0,1.0
1132,1970,6,19,2.0,1.0,6.4,44.0,0,CHILE,NA,89.0,NORTHERN CHILE,-22.28,-70.55,1.0,0,0.8,1.0,0,1.0,0.0,1.0
1133,1970,7,25,4.0,1.0,7.0,34.0,0,JAPAN,NA,85.0,SEIKAIDO,32.2,131.7,0.32,35,-0.7,1.0,0,1.0,0.0,1.0
1134,1970,9,28,2.0,1.0,5.1,29.0,0,NEW ZEALAND,NA,81.0,NEW ZEALAND,-44.64,173.62,1.0,1,0.8,1.0,0,1.0,0.0,1.0
1135,1970,9,30,3.0,1.0,5.3,33.0,0,PHILIPPINES,NA,84.0,PHILIPPINE TRENCH,20.6,122.0,1.0,1,0.8,0.5,0,1.0,0.0,1.0
1136,1970,10,31,4.0,3.0,7.3,8.0,0,PAPUA NEW GUINEA,NA,82.0,PAPUA NEW GUINEA,-4.907,145.471,3.0,3,0.3,0.5,3,1.0,0.0,1.0
1137,1970,11,28,2.0,1.0,6.0,33.0,0,CHILE,NA,89.0,NORTHERN CHILE,-20.94,-69.81,1.0,0,0.8,1.0,0,1.0,0.0,1.0
1138,1970,12,4,4.0,1.0,5.1,7.0,0,RUSSIA,NA,40.0,BLACK SEA,43.84,39.34,0.8,1,0.8,2.0,0,1.0,0.0,1.0
1139,1971,5,2,4.0,1.0,7.1,30.0,0,USA,AK,87.0,"ANDREANOF ISLANDS, AK",51.228,-177.173,0.04,1,0.8,-3.0,0,1.0,0.0,1.0
1140,1971,7,9,4.0,1.0,7.8,58.0,0,CHILE,NA,89.0,CENTRAL CHILE,-32.5,-71.2,0.6,1,0.3,0.0,0,1.0,0.0,1.0
1141,1971,7,14,4.0,1.0,7.9,47.0,0,PAPUA NEW GUINEA,NA,82.0,SOLOMON SEA,-5.5,153.9,6.0,32,1.6,1.0,1,1.0,0.0,1.0
1142,1971,7,26,4.0,1.0,7.9,48.0,0,PAPUA NEW GUINEA,NA,82.0,SOLOMON SEA,-4.9,153.2,10.0,39,3.3,1.5,0,1.0,0.0,2.0
1143,1971,8,2,4.0,1.0,7.3,51.0,0,JAPAN,NA,85.0,JAPAN TRENCH,41.4,143.5,0.51,17,-2.3,-0.5,0,1.0,0.0,1.0
1144,1971,9,5,4.0,1.0,7.1,9.0,0,RUSSIA,NA,86.0,TATAR STRAIT,46.5,141.2,2.0,29,0.8,1.0,0,1.0,0.0,1.0
1145,1971,9,6,4.0,1.0,5.5,29.0,0,RUSSIA,NA,86.0,TATAR STRAIT,46.7,141.4,0.32,11,0.8,1.0,0,1.0,0.0,1.0
1146,1971,9,6,4.0,6.0,7.1,29.0,1,SOLOMON ISLANDS,NA,82.0,"TINAKULA, SANTA CRUZ ISLANDS",-10.38,165.8,1.0,1,0.8,1.0,0,1.0,0.0,1.0
1147,1971,9,8,4.0,1.0,6.6,6.0,0,RUSSIA,NA,86.0,TATAR STRAIT,46.4,141.1,0.09,2,0.8,-3.0,0,1.0,0.0,1.0
1148,1971,9,8,4.0,1.0,6.2,16.0,0,RUSSIA,NA,86.0,TATAR STRAIT,46.3,140.9,0.07,1,-0.7,-3.0,0,1.0,0.0,1.0
1149,1971,9,25,2.0,3.0,7.0,115.0,0,PAPUA NEW GUINEA,NA,82.0,BISMARCK SEA,-6.5,146.6,1.8,1,0.8,0.5,0,1.0,0.0,1.0
1150,1971,9,27,4.0,1.0,6.0,21.0,0,RUSSIA,NA,86.0,TATAR STRAIT,46.4,141.1,0.03,1,0.8,-4.0,0,1.0,0.0,1.0
1151,1971,11,6,2.0,1.0,5.7,21.0,0,USA,AK,87.0,"RAT ISLANDS, ALEUTIAN ISLANDS, AK",51.5,179.1,0.1,2,0.8,1.0,0,1.0,0.0,1.0
1152,1971,12,15,4.0,1.0,7.8,33.0,3,RUSSIA,NA,86.0,KAMCHATKA,56.0,163.3,0.47,12,0.8,1.0,0,1.0,0.0,1.0
1153,1972,1,25,4.0,1.0,7.5,33.0,0,TAIWAN,NA,84.0,E. TAIWAN,22.5,122.3,0.05,2,-1.0,-2.0,0,1.0,0.0,1.0
1154,1972,2,29,4.0,1.0,7.4,56.0,0,JAPAN,NA,85.0,EAST OFF HACHIJO ISLAND,33.3,140.8,0.42,28,-1.3,0.5,0,1.0,0.0,1.0
1155,1972,6,8,2.0,1.0,6.6,39.0,0,CHILE,NA,89.0,CENTRAL CHILE,-30.5,-71.8,1.0,0,0.8,1.0,0,1.0,0.0,1.0
1156,1972,7,30,4.0,3.0,7.6,25.0,0,USA,AK,87.0,"SE. ALASKA, AK",56.82,-135.685,0.1,3,-2.3,-2.0,0,1.0,0.0,1.0
1157,1972,8,17,4.0,1.0,7.1,10.0,0,PAPUA NEW GUINEA,NA,82.0,SOLOMON SEA,-6.0,152.9,0.6,1,-1.0,1.0,0,1.0,0.0,1.0
1158,1972,8,26,3.0,8.0,7.1,29.0,0,PAPUA NEW GUINEA,NA,82.0,SOLOMON SEA,-6.7,147.0,1.5,2,0.6,1.0,0,1.0,0.0,1.0
1159,1972,10,9,2.0,6.0,7.1,29.0,1,PAPUA NEW GUINEA,NA,82.0,"RITTER ISLAND, PAPUA NEW GUINEA",-5.52,148.121,1.0,1,0.8,1.0,0,1.0,0.0,1.0
1160,1972,12,2,2.0,1.0,7.4,33.0,0,PHILIPPINES,NA,84.0,"MINDANAO ISLAND, PHILIPPINES",6.5,126.6,0.5,32,-2.3,1.0,0,1.0,0.0,1.0
1161,1972,12,4,4.0,1.0,7.4,66.0,0,JAPAN,NA,85.0,CHICHI JIMA,33.3,140.7,0.5,39,-1.0,-1.0,0,1.0,0.0,1.0
1162,1972,12,29,2.0,1.0,5.4,60.0,0,CHILE,NA,89.0,CENTRAL CHILE,-30.6,-71.0,1.0,0,0.8,1.0,0,1.0,0.0,1.0
1163,1973,1,30,4.0,1.0,7.5,43.0,0,MEXICO,NA,88.0,S. MEXICO,18.48,-103.0,1.13,9,0.1,1.0,0,1.0,0.0,1.0
1164,1973,2,28,4.0,1.0,7.2,27.0,0,RUSSIA,NA,86.0,N. KURIL ISLANDS,50.5,156.6,1.5,7,0.6,0.5,0,1.0,0.0,1.0
1165,1973,3,17,4.0,1.0,7.5,33.0,0,PHILIPPINES,NA,84.0,QUEZON,13.4,122.8,1.3,2,0.8,1.0,0,1.0,0.0,1.0
1166,1973,6,17,4.0,1.0,7.7,48.0,0,JAPAN,NA,85.0,HOKKAIDO ISLAND,43.2,145.8,5.96,72,2.2,1.0,0,1.0,5.0,2.0
1167,1973,6,24,4.0,1.0,7.1,50.0,0,RUSSIA,NA,86.0,S. KURIL ISLANDS,43.3,146.4,0.64,32,2.2,1.0,0,1.0,0.0,1.0
1168,1973,6,26,4.0,1.0,6.6,29.0,0,RUSSIA,NA,86.0,S. KURIL ISLANDS,43.2,146.6,0.21,2,0.8,1.0,0,1.0,0.0,1.0
1169,1973,10,5,4.0,1.0,6.7,14.0,0,CHILE,NA,89.0,CENTRAL CHILE,-32.5,-71.5,0.2,1,-1.3,-1.0,0,1.0,0.0,1.0
1170,1974,1,31,4.0,1.0,7.0,34.0,0,SOLOMON ISLANDS,NA,82.0,SOLOMON ISLANDS,-7.5,155.9,1.5,2,2.2,1.0,0,1.0,0.0,1.0
